domain,time_bin,time_bin_order,size_bin,size_bin_order,n_trades,n_yes,n_no,slope_b,intercept_a,slope_stderr,mean_price,median_price,mu_tau,alpha_d,beta_d_tau,gamma_d_s,fitted_theta,residual
Crypto,24-48h,6,Medium,3,10366,7015,3351,1.2651909006886155,0.2864856374753928,0.0038562818804213,57.66083191450016,58.0,1.0393367311582364,0.0043084532145301,0.0875627399583702,0.0244367040779598,1.1556446284090969,0.1095462722795188
Crypto,24-48h,6,Large,4,5726,3702,2024,1.2036975624195343,0.4127587353177441,0.0012939857922724,60.08421065163684,59.0,1.0393367311582364,0.0043084532145301,0.0875627399583702,0.0234088306501914,1.1546167549813282,0.049080807438206
Crypto,2d-1w,7,Single,1,5297,3827,1470,0.9027144857161368,0.9093267239543946,0.0367196395840114,54.941098735133096,52.5,1.12591542401179,0.0043084532145301,-0.1328803602078923,-0.0540061484821755,0.943337368536252,-0.0406228828201151
Crypto,2d-1w,7,Small,2,14493,9846,4647,0.8841077587776034,0.8360356484487387,0.0087021041781565,54.28203953712632,50.0,1.12591542401179,0.0043084532145301,-0.1328803602078923,0.0061606137540242,1.0035041307724517,-0.1193963719948483
Crypto,2d-1w,7,Medium,3,27122,19182,7940,1.0559247313229794,0.8644313643237572,0.0024162547828477,55.014849292104365,52.0,1.12591542401179,0.0043084532145301,-0.1328803602078923,0.0244367040779598,1.0217802210963876,0.0341445102265918
Crypto,2d-1w,7,Large,4,13465,9433,4032,1.1466270922569912,1.3065151842809648,0.0010075018964942,53.77577896814404,53.0,1.12591542401179,0.0043084532145301,-0.1328803602078923,0.0234088306501914,1.020752347668619,0.1258747445883721
Crypto,1w-1mo,8,Single,1,7315,4120,3195,1.010614660632246,0.5685290906462521,0.027333831295186,45.657826384142176,47.0,1.215470574576363,0.0043084532145301,-0.2311175002173154,-0.0540061484821755,0.9346553790914022,0.0759592815408439
Crypto,1w-1mo,8,Small,2,25056,12455,12601,0.8592545070013746,0.174536758437295,0.0056218557365305,44.12769356765973,45.0,1.215470574576363,0.0043084532145301,-0.2311175002173154,0.0061606137540242,0.994822141327602,-0.1355676343262273
Crypto,1w-1mo,8,Medium,3,38323,17138,21185,0.9795970744074378,0.044615954310746,0.0017562395625544,42.25558407661861,43.0,1.215470574576363,0.0043084532145301,-0.2311175002173154,0.0244367040779598,1.0130982316515376,-0.0335011572440997
Crypto,1w-1mo,8,Large,4,18912,8128,10784,1.1051798682532523,0.2671632281648814,0.0006251907691251,44.18979151244931,43.0,1.215470574576363,0.0043084532145301,-0.2311175002173154,0.0234088306501914,1.0120703582237691,0.0931095100294834
Crypto,1mo+,9,Single,1,16584,12003,4581,1.678662511586835,1.6672138103546406,0.0287219904263775,48.87077906415823,43.0,1.318694496565101,0.0043084532145301,0.2557052005967055,-0.0540061484821755,1.5247020018941613,0.1539605096926737
Crypto,1mo+,9,Small,2,39791,28738,11053,1.7760484012126432,1.5648767608865486,0.0086540926508836,50.59505270723527,43.0,1.318694496565101,0.0043084532145301,0.2557052005967055,0.0061606137540242,1.584868764130361,0.1911796370822822
Crypto,1mo+,9,Medium,3,42123,27712,14411,1.5184605332228271,1.2045683362194342,0.0022491559919811,47.4343646807119,43.0,1.318694496565101,0.0043084532145301,0.2557052005967055,0.0244367040779598,1.6031448544542966,-0.0846843212314694
Crypto,1mo+,9,Large,4,18767,11717,7050,1.3416611554830415,1.422287658318348,0.0007395584175391,44.35949646082769,42.0,1.318694496565101,0.0043084532145301,0.2557052005967055,0.0234088306501914,1.602116981026528,-0.2604558255434865
Entertainment,0-1h,1,Single,1,2049,981,1068,0.8517486456155992,-0.1294130874647955,0.0386473386341032,50.20741825280625,54.0,0.9873524512632972,-0.0856622135956969,-0.0224055460177002,-0.0139453300266347,0.8653393616232652,-0.013590716007666
Entertainment,0-1h,1,Small,2,7308,3505,3803,0.9798509390482478,-0.1074169778079848,0.0095329256182848,49.54295532646048,48.0,0.9873524512632972,-0.0856622135956969,-0.0224055460177002,0.0455858868431846,0.9248705784930846,0.0549803605551632
Entertainment,0-1h,1,Medium,3,15097,7135,7962,0.8881724743227704,-0.0518827523238932,0.0022058252180708,47.72138945670292,46.0,0.9873524512632972,-0.0856622135956969,-0.0224055460177002,0.0032519781288682,0.8825366697787682,0.0056358045440021
Entertainment,0-1h,1,Large,4,7014,3475,3539,0.7973667076129821,0.1097884124470798,0.000898772533165,51.21453106915588,48.0,0.9873524512632972,-0.0856622135956969,-0.0224055460177002,-0.0348925349454182,0.8443921567044818,-0.0470254490914996
Entertainment,1-3h,2,Single,1,3151,1383,1768,0.9526705111600818,-0.3780258008785606,0.0353448002538911,50.3240241193272,51.0,0.9607234496134276,-0.0856622135956969,0.1503218332001711,-0.0139453300266347,1.011437739191267,-0.0587672280311851
Entertainment,1-3h,2,Small,2,12313,5391,6922,1.109417709069086,-0.2192959086921087,0.0084171018517598,48.316727328939415,47.0,0.9607234496134276,-0.0856622135956969,0.1503218332001711,0.0455858868431846,1.0709689560610864,0.0384487530079995
Entertainment,1-3h,2,Medium,3,23451,10239,13212,1.023265731224822,-0.1825145903361741,0.0020604537467281,46.65248207365679,45.0,0.9607234496134276,-0.0856622135956969,0.1503218332001711,0.0032519781288682,1.02863504734677,-0.0053693161219481
Entertainment,1-3h,2,Large,4,8652,3870,4782,1.0161783254176169,-0.2207688042728609,0.0010098811292526,48.84766050668031,45.0,0.9607234496134276,-0.0856622135956969,0.1503218332001711,-0.0348925349454182,0.9904905342724836,0.0256877911451333
Entertainment,3-6h,3,Single,1,3706,1596,2110,1.0772155925011924,-0.2895825812878185,0.0346747418574195,47.52374527792769,45.0,0.9692518828204472,-0.0856622135956969,0.162431465667784,-0.0139453300266347,1.0320758048658991,0.045139787635293
Entertainment,3-6h,3,Small,2,12114,5257,6857,1.075304738938526,-0.2930528856710473,0.0086615672343062,48.04138276848656,43.0,0.9692518828204472,-0.0856622135956969,0.162431465667784,0.0455858868431846,1.0916070217357188,-0.0163022827971928
Entertainment,3-6h,3,Medium,3,22985,9562,13423,1.0463438732779795,-0.2272618618015665,0.0021921089757153,45.38218663653789,41.0,0.9692518828204472,-0.0856622135956969,0.162431465667784,0.0032519781288682,1.0492731130214024,-0.0029292397434228
Entertainment,3-6h,3,Large,4,9020,4110,4910,0.9852203348524392,0.0563955010553971,0.0010070296997341,46.90144861754958,40.0,0.9692518828204472,-0.0856622135956969,0.162431465667784,-0.0348925349454182,1.0111285999471158,-0.0259082650946764
Entertainment,6-12h,4,Single,1,9239,4375,4864,0.928700249964822,-0.0030040284907682,0.0193643502303877,47.30143954973482,49.0,1.009973056225284,-0.0856622135956969,0.0198623259834156,-0.0139453300266347,0.9302278385863678,-0.0015275886215458
Entertainment,6-12h,4,Small,2,33139,14327,18812,0.9785631860834108,-0.1472646210016641,0.0046503620906526,45.78635839138425,46.0,1.009973056225284,-0.0856622135956969,0.0198623259834156,0.0455858868431846,0.9897590554561873,-0.0111958693727765
Entertainment,6-12h,4,Medium,3,53469,24532,28937,0.962542116981714,-0.0256440248431765,0.0012477321495175,46.74495957547597,44.0,1.009973056225284,-0.0856622135956969,0.0198623259834156,0.0032519781288682,0.9474251467418708,0.015116970239843
Entertainment,6-12h,4,Large,4,18500,8689,9811,0.906887121422064,0.119968732521451,0.0006261327949051,46.04198513902728,43.0,1.009973056225284,-0.0856622135956969,0.0198623259834156,-0.0348925349454182,0.9092806336675844,-0.0023935122455204
Entertainment,12-24h,5,Single,1,13773,6344,7429,0.9308650454650348,-0.2805145773932054,0.0168733284977516,51.050678864444926,50.0,1.0033074188608255,-0.0856622135956969,0.0265330286309918,-0.0139453300266347,0.9302329038694857,0.0006321415955491
Entertainment,12-24h,5,Small,2,50657,22608,28049,1.030654260153956,-0.2646223231658819,0.0041003603818229,49.5730526389228,48.0,1.0033074188608255,-0.0856622135956969,0.0265330286309918,0.0455858868431846,0.989764120739305,0.0408901394146509
Entertainment,12-24h,5,Medium,3,81089,36997,44092,0.9513129455775476,-0.1870366282483063,0.0010839463370086,49.3327338387612,46.0,1.0033074188608255,-0.0856622135956969,0.0265330286309918,0.0032519781288682,0.9474302120249886,0.003882733552559
Entertainment,12-24h,5,Large,4,22913,10771,12142,0.8638806843879434,0.0246208040003597,0.0005881380820226,48.89035043671829,45.0,1.0033074188608255,-0.0856622135956969,0.0265330286309918,-0.0348925349454182,0.909285698950702,-0.0454050145627586
Entertainment,24-48h,6,Single,1,10632,5160,5472,0.972567501171534,-0.2173680177294389,0.0192956954174475,52.22357035364936,53.0,1.0393367311582364,-0.0856622135956969,-0.0399478006811777,-0.0139453300266347,0.8997813868547269,0.0727861143168071
Entertainment,24-48h,6,Small,2,31955,15325,16630,0.984466564873022,-0.1870684786591298,0.0051307764937697,51.15220186911457,49.0,1.0393367311582364,-0.0856622135956969,-0.0399478006811777,0.0455858868431846,0.9593126037245464,0.0251539611484757
Entertainment,24-48h,6,Medium,3,43076,20076,23000,0.8571737767522332,-0.116830750359859,0.0013696512725191,48.53852956089412,47.0,1.0393367311582364,-0.0856622135956969,-0.0399478006811777,0.0032519781288682,0.91697869501023,-0.0598049182579967
Entertainment,24-48h,6,Large,4,12617,6113,6504,0.8406990247286574,0.1672267508402027,0.0007481296687625,47.018716772339616,46.0,1.0393367311582364,-0.0856622135956969,-0.0399478006811777,-0.0348925349454182,0.8788341819359434,-0.038135157207286
Entertainment,2d-1w,7,Single,1,44290,19034,25256,0.9821127294662204,-0.2066336569515582,0.0100373871096458,46.54226687739896,50.0,1.12591542401179,-0.0856622135956969,-0.0169141068728341,-0.0139453300266347,1.0093937735166238,-0.0272810440504035
Entertainment,2d-1w,7,Small,2,110079,51428,58651,0.9915215921176364,-0.0616980638668104,0.0028257956975377,48.06716440451802,49.0,1.12591542401179,-0.0856622135956969,-0.0169141068728341,0.0455858868431846,1.0689249903864433,-0.0774033982688068
Entertainment,2d-1w,7,Medium,3,144918,68248,76670,1.0372346557033951,-0.0559496997162077,0.0008521964709235,47.665837543239086,49.0,1.12591542401179,-0.0856622135956969,-0.0169141068728341,0.0032519781288682,1.0265910816721269,0.0106435740312682
Entertainment,2d-1w,7,Large,4,68995,32464,36531,1.082487436885783,0.0588158133978542,0.0003818075342106,47.206978943690665,49.0,1.12591542401179,-0.0856622135956969,-0.0169141068728341,-0.0348925349454182,0.9884465685978404,0.0940408682879426
Entertainment,1w-1mo,8,Single,1,26985,10858,16127,1.131611486376749,-0.4869975297727595,0.0155951198274261,48.92232721882528,51.0,1.215470574576363,-0.0856622135956969,0.0027491092663706,-0.0139453300266347,1.118612140220402,0.0129993461563471
Entertainment,1w-1mo,8,Small,2,71810,32048,39762,1.1296392567260434,-0.1725618989966333,0.0040555834148752,48.199773888284064,49.0,1.215470574576363,-0.0856622135956969,0.0027491092663706,0.0455858868431846,1.178143357090221,-0.0485041003641779
Entertainment,1w-1mo,8,Medium,3,99261,43356,55905,1.1789214843841125,-0.257370729527361,0.0012315875102855,46.94914205664111,49.0,1.215470574576363,-0.0856622135956969,0.0027491092663706,0.0032519781288682,1.135809448375905,0.0431120360082073
Entertainment,1w-1mo,8,Large,4,38505,15812,22693,1.0900576535012418,-0.3569711367792535,0.000592128132758,44.93545833283324,49.0,1.215470574576363,-0.0856622135956969,0.0027491092663706,-0.0348925349454182,1.0976649353016183,-0.0076072818003765
Entertainment,1mo+,9,Single,1,8661,3425,5236,0.9060658307725528,-0.2859214838941906,0.0222751675826783,44.52903821729593,46.0,1.318694496565101,-0.0856622135956969,-0.2826303091770212,-0.0139453300266347,0.936456643765748,-0.0303908129931951
Entertainment,1mo+,9,Small,2,31606,12735,18871,0.9899202973122324,-0.2545362130424091,0.0053385810536082,44.69626742793602,45.0,1.318694496565101,-0.0856622135956969,-0.2826303091770212,0.0455858868431846,0.9959878606355674,-0.006067563323335
Entertainment,1mo+,9,Medium,3,53250,20195,33055,0.9433663076687396,-0.1986526444767377,0.0014568446277025,40.94651400596813,44.0,1.318694496565101,-0.0856622135956969,-0.2826303091770212,0.0032519781288682,0.953653951921251,-0.0102876442525114
Entertainment,1mo+,9,Large,4,22844,7937,14907,0.9622554594160068,-0.2929660403459945,0.0007456085540291,37.489167872582,42.0,1.318694496565101,-0.0856622135956969,-0.2826303091770212,-0.0348925349454182,0.9155094388469646,0.046746020569042
Finance,0-1h,1,Single,1,135300,67056,68244,1.0723085233780183,-0.0258769104038995,0.0068504183128689,50.025683665927566,50.0,0.9873524512632972,0.005924421334127,0.0289563616887505,0.0190369092259526,1.0412701435121272,0.031038379865891
Finance,0-1h,1,Small,2,296062,143612,152450,1.055537247171818,-0.0504759902446668,0.0018265402418511,49.1596361716644,51.0,0.9873524512632972,0.005924421334127,0.0289563616887505,0.0108846292783751,1.0331178635645497,0.0224193836072683
Finance,0-1h,1,Medium,3,375238,179150,196088,1.012236389426085,-0.029219105136903,0.0005549103382943,48.572313257054105,50.0,0.9873524512632972,0.005924421334127,0.0289563616887505,-0.0083206300302033,1.0139126042559714,-0.0016762148298863
Finance,0-1h,1,Large,4,162082,76744,85338,0.9488507771687772,0.0099186591421272,0.0001964298322991,48.09819298630902,51.0,0.9873524512632972,0.005924421334127,0.0289563616887505,-0.0216009084741244,1.0006323258120502,-0.0517815486432728
Finance,1-3h,2,Single,1,52898,22081,30817,1.0992738343579729,-0.0651034797754075,0.0112325171557161,43.32160006049378,46.0,0.9607234496134276,0.005924421334127,0.1019159594170464,0.0190369092259526,1.0876007395905536,0.0116730947674192
Finance,1-3h,2,Small,2,145271,58370,86901,1.0424934240133668,0.0121332278728311,0.0027319471486325,39.75911131618986,48.0,0.9607234496134276,0.005924421334127,0.1019159594170464,0.0108846292783751,1.079448459642976,-0.0369550356296093
Finance,1-3h,2,Medium,3,274405,109089,165316,1.0632111951846712,0.0305361074813728,0.000696758109726,38.76745146845816,48.0,0.9607234496134276,0.005924421334127,0.1019159594170464,-0.0083206300302033,1.0602432003343978,0.0029679948502734
Finance,1-3h,2,Large,4,140502,50685,89817,1.069276867902393,-0.0141290711447988,0.0003184649617803,38.62586752397716,47.0,0.9607234496134276,0.005924421334127,0.1019159594170464,-0.0216009084741244,1.0469629218904766,0.0223139460119163
Finance,3-6h,3,Single,1,68911,26237,42674,0.9958455618395538,-0.086060661608364,0.0094044873092262,39.65461247115845,43.0,0.9692518828204472,0.005924421334127,0.0370929569602009,0.0190369092259526,1.0313061703407278,-0.035460608501174
Finance,3-6h,3,Small,2,173546,64936,108610,1.0118105969666005,-0.0017603598030666,0.0025779490979853,36.35048201219349,45.0,0.9692518828204472,0.005924421334127,0.0370929569602009,0.0108846292783751,1.0231538903931503,-0.01134329342655
Finance,3-6h,3,Medium,3,355026,127951,227075,1.013692790012822,0.0161815896286564,0.000594463404842,34.71150101954671,47.0,0.9692518828204472,0.005924421334127,0.0370929569602009,-0.0083206300302033,1.003948631084572,0.0097441589282498
Finance,3-6h,3,Large,4,217996,67092,150904,1.0277280956401251,0.0112619875832788,0.0002761322697919,33.345879243181834,45.0,0.9692518828204472,0.005924421334127,0.0370929569602009,-0.0216009084741244,0.9906683526406508,0.0370597429994745
Finance,6-12h,4,Single,1,25687,10448,15239,1.001377721043265,0.0721049694038748,0.0146160771530386,39.36508739829485,40.0,1.009973056225284,0.005924421334127,-0.0238196418896195,0.0190369092259526,1.0111147448957445,-0.0097370238524792
Finance,6-12h,4,Small,2,66886,26138,40748,1.0125338204404672,0.0384667745226415,0.0038819523276421,37.627005299447895,42.0,1.009973056225284,0.005924421334127,-0.0238196418896195,0.0108846292783751,1.0029624649481668,0.0095713554923004
Finance,6-12h,4,Medium,3,130856,45612,85244,0.9921871937589148,0.0479259606621533,0.0009482802820765,32.75815913279018,43.0,1.009973056225284,0.005924421334127,-0.0238196418896195,-0.0083206300302033,0.9837572056395884,0.0084299881193264
Finance,6-12h,4,Large,4,77891,23240,54651,0.9622126074365192,-0.0511815509090404,0.0004025352143793,34.18463288702382,43.0,1.009973056225284,0.005924421334127,-0.0238196418896195,-0.0216009084741244,0.9704769271956672,-0.008264319759148
Finance,12-24h,5,Single,1,9365,3755,5610,1.0697197746886935,0.0520371573032728,0.0242476251108707,39.63214095034704,41.0,1.0033074188608255,0.005924421334127,-0.0124555671047282,0.0190369092259526,1.0158131823161771,0.0539065923725163
Finance,12-24h,5,Small,2,34464,12272,22192,0.9622535898172824,-0.1475144171955018,0.004917007022593,37.07789106546575,44.0,1.0033074188608255,0.005924421334127,-0.0124555671047282,0.0108846292783751,1.0076609023685996,-0.0454073125513173
Finance,12-24h,5,Medium,3,54716,18289,36427,0.9685918579145306,-0.0941137114242514,0.0013526120599336,34.76240694661996,45.0,1.0033074188608255,0.005924421334127,-0.0124555671047282,-0.0083206300302033,0.9884556430600212,-0.0198637851454904
Finance,12-24h,5,Large,4,29671,9131,20540,0.986539869940391,-0.1797595150783748,0.0004611358077354,39.56836548616268,45.0,1.0033074188608255,0.005924421334127,-0.0124555671047282,-0.0216009084741244,0.9751753646161,0.011364505324291
Finance,24-48h,6,Single,1,5163,1667,3496,0.8264725556912565,-0.3219081289188236,0.0255490706064942,36.1034282393957,39.0,1.0393367311582364,0.005924421334127,-0.1639965316811802,0.0190369092259526,0.900301530037136,-0.0738289743458794
Finance,24-48h,6,Small,2,15653,5641,10012,0.9602305747535496,-0.22244880314516,0.006681017199966,40.21357436674605,43.0,1.0393367311582364,0.005924421334127,-0.1639965316811802,0.0108846292783751,0.8921492500895585,0.0680813246639912
Finance,24-48h,6,Medium,3,27491,9448,18043,0.9357657839067316,-0.2540859953596977,0.0017449269701115,37.39704255372345,45.0,1.0393367311582364,0.005924421334127,-0.1639965316811802,-0.0083206300302033,0.8729439907809801,0.0628217931257515
Finance,24-48h,6,Large,4,15937,5129,10808,0.8025895688931951,-0.3182652119969738,0.0005446462392344,38.78498708380394,43.0,1.0393367311582364,0.005924421334127,-0.1639965316811802,-0.0216009084741244,0.859663712337059,-0.0570741434438638
Finance,2d-1w,7,Single,1,20269,5039,15230,1.2749422693959396,-0.6352738720608878,0.0175924390914464,33.55256796092555,44.0,1.12591542401179,0.005924421334127,-0.0111815105159135,0.0190369092259526,1.139695244055956,0.1352470253399835
Finance,2d-1w,7,Small,2,50897,16959,33938,1.0577341279051666,-0.4065586707654808,0.003905458083715,39.96529270964339,45.0,1.12591542401179,0.005924421334127,-0.0111815105159135,0.0108846292783751,1.1315429641083783,-0.0738088362032118
Finance,2d-1w,7,Medium,3,91876,29125,62751,1.0873400096440269,-0.3897670262919043,0.0010508518300944,36.96181171667413,46.0,1.12591542401179,0.005924421334127,-0.0111815105159135,-0.0083206300302033,1.1123377047998002,-0.0249976951557735
Finance,2d-1w,7,Large,4,57463,13861,43602,1.0626169323748809,-0.4341433202362286,0.0003572033532153,33.857574087531866,46.0,1.12591542401179,0.005924421334127,-0.0111815105159135,-0.0216009084741244,1.099057426355879,-0.0364404939809981
Finance,1w-1mo,8,Single,1,30426,14799,15627,1.4992435514848557,-0.33672198659502,0.0164928374535549,52.60793400381253,49.0,1.215470574576363,0.005924421334127,0.1851503174514004,0.0190369092259526,1.4255822225878432,0.0736613288970124
Finance,1w-1mo,8,Small,2,98334,45450,52884,1.3818488864467835,-0.2967173945496892,0.0035677041186156,50.60489807301789,49.0,1.215470574576363,0.005924421334127,0.1851503174514004,0.0108846292783751,1.4174299426402657,-0.0355810561934821
Finance,1w-1mo,8,Medium,3,148820,64479,84341,1.3102353002077145,-0.4722819999172701,0.0009945032219765,49.03417724362238,49.0,1.215470574576363,0.005924421334127,0.1851503174514004,-0.0083206300302033,1.3982246833316874,-0.087989383123973
Finance,1w-1mo,8,Large,4,76635,33117,43518,1.4348535153082085,-0.6040292813931961,0.000358772453371,49.75796271520865,49.0,1.215470574576363,0.005924421334127,0.1851503174514004,-0.0216009084741244,1.3849444048877662,0.0499091104204423
Finance,1mo+,9,Single,1,22022,13899,8123,1.0154936682559337,0.3998918733519206,0.0153701563073439,56.0799654890564,47.0,1.318694496565101,0.005924421334127,-0.1416623443259567,0.0190369092259526,1.201993482799224,-0.1864998145432903
Finance,1mo+,9,Small,2,69117,36720,32397,1.296864673092257,0.4502174165943116,0.0040807729823634,48.53069462591755,47.0,1.318694496565101,0.005924421334127,-0.1416623443259567,0.0108846292783751,1.1938412028516463,0.1030234702406105
Finance,1mo+,9,Medium,3,90300,49986,40314,1.2251990867745894,0.6136938272432653,0.0011808864611688,46.71136834215096,47.0,1.318694496565101,0.005924421334127,-0.1416623443259567,-0.0083206300302033,1.1746359435430682,0.0505631432315212
Finance,1mo+,9,Large,4,58846,29890,28956,1.1942688661703056,0.1542611797098109,0.0003119189021325,37.86895292975316,46.0,1.318694496565101,0.005924421334127,-0.1416623443259567,-0.0216009084741244,1.161355665099147,0.0329132010711585
Politics,0-1h,1,Single,1,1536,702,834,0.8388773589303594,-0.208147888176411,0.0455435271374512,49.29752604166666,51.0,0.9873524512632972,0.1559763124021163,-0.0970678767948553,-0.1919296353884279,0.8543312514821302,-0.0154538925517707
Politics,0-1h,1,Small,2,6592,2807,3785,0.929879213780218,-0.1652527045905686,0.0097140131743301,45.04072925775764,50.0,0.9873524512632972,0.1559763124021163,-0.0970678767948553,-0.1222833097618592,0.9239775771086988,0.0059016366715191
Politics,0-1h,1,Medium,3,10806,4857,5949,1.0174019673181232,0.0446065596170444,0.0027416242391522,45.23803935954246,48.0,0.9873524512632972,0.1559763124021163,-0.0970678767948553,-0.0253732228441252,1.0208876640264328,-0.0034856967083096
Politics,0-1h,1,Large,4,5627,2742,2885,1.398885007453532,0.4953843560069592,0.0012156757344677,46.29758947593867,49.0,0.9873524512632972,0.1559763124021163,-0.0970678767948553,0.3395861679944125,1.3858470548649706,0.0130379525885613
Politics,1-3h,2,Single,1,7350,3633,3717,0.8253801684848875,-0.0563156309441355,0.0226917932317147,50.59156462585034,50.0,0.9607234496134276,0.1559763124021163,-0.2218609098264857,-0.1919296353884279,0.7029092168006303,0.1224709516842571
Politics,1-3h,2,Small,2,32107,15202,16905,0.9121089853961368,-0.0579436587489122,0.0049777397441864,48.20121432312124,49.0,0.9607234496134276,0.1559763124021163,-0.2218609098264857,-0.1222833097618592,0.7725555424271989,0.139553442968938
